domain,xcoord,ycoord
Sierra Nevada (W),-118.498344148009096,34.988489321400763
Sierra Nevada (W),-118.501224406930106,34.987487861143720
Sierra Nevada (W),-118.512104491981304,34.983703817217012
Sierra Nevada (W),-118.514598138355495,34.982836334742608
Sierra Nevada (W),-118.527271507992694,34.978426570519858
Sierra Nevada (W),-118.537168945952700,34.974981512361929
Sierra Nevada (W),-118.543655894903907,34.972722960294597
Sierra Nevada (W),-118.554187306804096,34.969055287396728
Sierra Nevada (W),-118.560453628954804,34.966872370160409
Sierra Nevada (W),-118.580648517316405,34.959834368143653
Sierra Nevada (W),-118.583925518799006,34.959073984571560
Sierra Nevada (W),-118.611773364803994,34.949008498063748
Sierra Nevada (W),-118.623509517290998,34.944882310227683
Sierra Nevada (W),-118.625742628009206,34.944102767277371
Sierra Nevada (W),-118.629244624325096,34.942880090054089
Sierra Nevada (W),-118.644913312819199,34.937789664280338
Sierra Nevada (W),-118.646079250037403,34.937410875917259
Sierra Nevada (W),-118.650742898607305,34.935284666928858
Sierra Nevada (W),-118.652929354786593,34.934533147231072
Sierra Nevada (W),-118.655007838754997,34.933688763118930
Sierra Nevada (W),-118.665809341976399,34.930106091170273
Sierra Nevada (W),-118.669316052675399,34.928880220413149
Sierra Nevada (W),-118.674245648227100,34.927156721100808
Sierra Nevada (W),-118.685681088794297,34.923157669427539
Sierra Nevada (W),-118.694778720010802,34.919975037210833
Sierra Nevada (W),-118.700049379812398,34.918130838194379
Sierra Nevada (W),-118.714707042430703,34.913000438503921
Sierra Nevada (W),-118.716475532538993,34.912381253127279
Sierra Nevada (W),-118.718086777325496,34.911817111173008
Sierra Nevada (W),-118.719355213409102,34.911372981473477
Sierra Nevada (W),-118.730138769028599,34.905850571217520
Sierra Nevada (W),-118.738870693188701,34.901377666988623
Sierra Nevada (W),-118.746413513599094,34.897512936629681
Sierra Nevada (W),-118.760792171185102,34.890143565273071
Sierra Nevada (W),-118.761940865442298,34.889554698578188
Sierra Nevada (W),-118.763762473718998,34.888620898375351
Sierra Nevada (W),-118.778600643027602,34.881012315623551
Sierra Nevada (W),-118.788556244792801,34.875905622099467
Sierra Nevada (W),-118.792433522590997,34.873916450447297
Sierra Nevada (W),-118.808182772137698,34.865834128777173
Sierra Nevada (W),-118.809510954829705,34.865152301893133
Sierra Nevada (W),-118.812011761985900,34.863868596449457
Sierra Nevada (W),-118.827589480532197,34.855869899945013
Sierra Nevada (W),-118.829758686770603,34.854755814521660
Sierra Nevada (W),-118.834887545353396,34.853268889608650
Sierra Nevada (W),-118.850413714342196,34.848766052472449
Sierra Nevada (W),-118.851740914279304,34.848381000531397
Sierra Nevada (W),-118.869233555946494,34.843304686208832
Sierra Nevada (W),-118.873267871302801,34.842133495345813
Sierra Nevada (W),-118.885911401616099,34.838461898978032
Sierra Nevada (W),-118.890482263280305,34.837134153531977
Sierra Nevada (W),-118.893494511002601,34.836259041405206
Sierra Nevada (W),-118.906733214954897,34.832411852844992
Sierra Nevada (W),-118.913781268648194,34.830362951002151
Sierra Nevada (W),-118.917328343064696,34.829561137888838
Sierra Nevada (W),-118.937071307731102,34.822764379561022
Sierra Nevada (W),-118.938770125643501,34.823020944597928
Sierra Nevada (W),-118.940031914680901,34.823211493538587
Sierra Nevada (W),-118.941437052497406,34.823423658045520
Sierra Nevada (W),-118.942572308758002,34.823595056573460
Sierra Nevada (W),-118.943865144318295,34.823790251084418
Sierra Nevada (W),-118.945455608683901,34.824030361346217
Sierra Nevada (W),-118.948374595552394,34.824470959862417
Sierra Nevada (W),-118.950542337138600,34.824798096111657
Sierra Nevada (W),-118.957245050098393,34.825809417600027
Sierra Nevada (W),-118.958983532864096,34.826123964553787
Sierra Nevada (W),-119.040240029049698,34.837753706128517
Sierra Nevada (W),-119.042617631247396,34.838515904898337
Sierra Nevada (W),-119.045164566259601,34.838628663517063
Sierra Nevada (W),-119.056959628916800,34.840807409890267
Sierra Nevada (W),-119.061766238305395,34.841528145092347
Sierra Nevada (W),-119.076364543236593,34.843715882094983
Sierra Nevada (W),-119.083156239904795,34.844716819355988
Sierra Nevada (W),-119.107083186334194,34.848342707079539
Sierra Nevada (W),-119.120747461472405,34.850355633666837
Sierra Nevada (W),-119.137362480824194,34.852836782368293
Sierra Nevada (W),-119.139561048215199,34.853164912139107
Sierra Nevada (W),-119.148378117890402,34.854480466111568
Sierra Nevada (W),-119.155363532115302,34.855522173784813
Sierra Nevada (W),-119.158264932540902,34.855954765497167
Sierra Nevada (W),-119.170911516723095,34.857839330603532
Sierra Nevada (W),-119.179281660053704,34.859085846019283
Sierra Nevada (W),-119.190630245370201,34.860774998874042
Sierra Nevada (W),-119.202295977715295,34.862510101877007
Sierra Nevada (W),-119.208986080561402,34.863504632479483
Sierra Nevada (W),-119.210363241295795,34.863709355557447
Sierra Nevada (W),-119.211732750411301,34.864036584602552
Sierra Nevada (W),-119.221896038179594,34.867970957841429
Sierra Nevada (W),-119.231627397603305,34.871736885635798
Sierra Nevada (W),-119.240623036577304,34.875217030252870
Sierra Nevada (W),-119.247118053028700,34.877729035659272
Sierra Nevada (W),-119.159479460242196,35.000709751144143
Sierra Nevada (W),-119.119406744014498,35.090873362656538
Sierra Nevada (W),-119.109388564957499,35.186046063697418
Sierra Nevada (W),-119.134434012599897,35.326300570494489
Sierra Nevada (W),-119.169497639299095,35.416464182006898
Sierra Nevada (W),-119.209570355526907,35.561727778332440
Sierra Nevada (W),-119.314761235624701,35.696973195601053
Sierra Nevada (W),-119.359843041380898,35.782127717584977
Sierra Nevada (W),-119.439988473836394,35.927391313910533
Sierra Nevada (W),-119.515124816763404,36.062636731179147
Sierra Nevada (W),-119.590261159690399,36.197882148447754
Sierra Nevada (W),-119.670406592145795,36.323109386659432
Sierra Nevada (W),-119.735524756015906,36.413272998171827
Sierra Nevada (W),-119.810661098942902,36.528482057326570
Sierra Nevada (W),-119.880788352341497,36.613636579310523
Sierra Nevada (W),-119.930879247626095,36.693782011765983
Sierra Nevada (W),-120.051097396309302,36.819009249977661
Sierra Nevada (W),-120.101188291593999,36.854072876676931
Sierra Nevada (W),-120.186342813577895,36.909172861490063
Sierra Nevada (W),-120.266488246033404,36.959263756774732
Sierra Nevada (W),-120.321588230846601,37.029391010173271
Sierra Nevada (W),-120.376688215659698,37.139590979799543
Sierra Nevada (W),-120.411751842358996,37.204709143669618
Sierra Nevada (W),-120.481879095757506,37.294872755182020
Sierra Nevada (W),-120.526960901513704,37.354981829523616
Sierra Nevada (W),-120.587069975855300,37.410081814336763
Sierra Nevada (W),-120.632151781611498,37.455163620092968
Sierra Nevada (W),-120.692260855953094,37.500245425849172
Sierra Nevada (W),-120.767397198880104,37.545327231605370
Sierra Nevada (W),-120.847542631335600,37.590409037361567
Sierra Nevada (W),-120.897633526620297,37.620463574532380
Sierra Nevada (W),-120.932697153319495,37.665545380288577
Sierra Nevada (W),-120.949762336006899,37.688298957205149
Santa Maria Rift,-121.004977758596894,34.414581113810712
Santa Maria Rift,-121.018537235560700,34.424576055393707
Santa Maria Rift,-121.030658700850793,34.436004779739697
Santa Maria Rift,-121.041052205835896,34.448392612835796
Santa Maria Rift,-121.050293511942598,34.460783397451578
Santa Maria Rift,-121.055785791341094,34.471510270135482
Santa Maria Rift,-121.060993179812499,34.484863963052632
Santa Maria Rift,-121.066970016653201,34.508126723816098
Santa Maria Rift,-121.068083549982205,34.509106633145663
Santa Maria Rift,-121.068526585263299,34.510621414165890
Santa Maria Rift,-121.079199997255103,34.517997300533622
Santa Maria Rift,-121.079683786897803,34.519314841631413
Santa Maria Rift,-121.080334209465704,34.531498156564197
Santa Maria Rift,-121.081801299657698,34.540563890306672
Santa Maria Rift,-121.082686422722006,34.547720825505237
Santa Maria Rift,-121.082696465778497,34.552970712862923
Santa Maria Rift,-121.084448499616599,34.559171493201539
Santa Maria Rift,-121.088525741549304,34.568947368286757
Santa Maria Rift,-121.095220059759399,34.582535187196008
Santa Maria Rift,-121.101621477405700,34.595169815964141
Santa Maria Rift,-121.111217920965899,34.610899642179419
Santa Maria Rift,-121.115581104970801,34.618526464361651
Santa Maria Rift,-121.120815284592993,34.627106406912567
Santa Maria Rift,-121.125761599952099,34.636402205556188
Santa Maria Rift,-121.130127771309901,34.645700081995521
Santa Maria Rift,-121.134205929892801,34.655952774283662
Santa Maria Rift,-121.137123121521199,34.665014674912243
Santa Maria Rift,-121.139751446554101,34.674554481039728
Santa Maria Rift,-121.143835684862097,34.687432266405438
Santa Maria Rift,-121.147623836154494,34.697686096843071
Santa Maria Rift,-121.151120026377797,34.706269875244089
Santa Maria Rift,-121.156358439239298,34.716758726360283
Santa Maria Rift,-121.161306726608203,34.727247441336310
Santa Maria Rift,-121.166255906444505,34.738214354665558
Santa Maria Rift,-121.173239387671998,34.751563099467987
Santa Maria Rift,-121.177898475203804,34.762530890539189
Santa Maria Rift,-121.183136796903696,34.772781784778381
Santa Maria Rift,-121.188083107307605,34.782316649885253
Santa Maria Rift,-121.192737228598503,34.790897593165752
Santa Maria Rift,-121.200590563480404,34.804721371446853
Santa Maria Rift,-121.205825916758698,34.813540225128207
Santa Maria Rift,-121.209313069432099,34.818306084767777
Santa Maria Rift,-121.213090097909898,34.822593036495022
Santa Maria Rift,-121.218899462284696,34.829263054338227
Santa Maria Rift,-121.223257684152401,34.834503931473698
Santa Maria Rift,-121.227327897989895,34.840699910876708
Santa Maria Rift,-121.229073974645104,34.844274742204007
Santa Maria Rift,-121.229948996429201,34.846659710291988
Santa Maria Rift,-121.231414139302203,34.854531625311658
Santa Maria Rift,-121.232008207473100,34.861450540346191
Santa Maria Rift,-121.233758221794702,34.867174376122108
Santa Maria Rift,-121.235797482355693,34.871943324486061
Santa Maria Rift,-121.240158660867095,34.878615228718097
Santa Maria Rift,-121.246256877192494,34.884568229434457
Santa Maria Rift,-121.252356230319194,34.891237100926588
Santa Maria Rift,-121.257586432370601,34.897908104356532
Santa Maria Rift,-121.261947625581300,34.904580895648600
Santa Maria Rift,-121.264857797874598,34.910540872311387
Santa Maria Rift,-121.266032866036099,34.917935790806958
Santa Maria Rift,-121.267205062150495,34.924376707629868
Santa Maria Rift,-121.268670068745195,34.932248438259627
Santa Maria Rift,-121.269548188993696,34.936303385755807
Santa Maria Rift,-121.272171333736495,34.943218329788273
Santa Maria Rift,-121.276536674821699,34.952039183860762
Santa Maria Rift,-121.281191905301895,34.961097103676828
Santa Maria Rift,-121.289627413185102,34.975874755949377
Santa Maria Rift,-121.295445745822093,34.986601689300826
Santa Maria Rift,-121.300099900135294,34.994705477363752
Santa Maria Rift,-121.304460070354395,35.001139380649619
Santa Maria Rift,-121.310985326493494,35.016204031400953
Santa Maria Rift,-121.311861486366695,35.017129167527408
Santa Maria Rift,-121.312517709006400,35.018093609009938
Santa Maria Rift,-121.313774294488198,35.020737614050702
Santa Maria Rift,-121.316229778638402,35.023549187227793
Santa Maria Rift,-121.320016889203600,35.029494068295392
Santa Maria Rift,-121.324679120795395,35.040200975991752
Santa Maria Rift,-121.327592298374398,35.046386917173592
Santa Maria Rift,-121.331961506510197,35.052091748418199
Santa Maria Rift,-121.337202787931403,35.057318727430733
Santa Maria Rift,-121.344190020007701,35.062779647746559
Santa Maria Rift,-121.353216414797600,35.069901644117792
Santa Maria Rift,-121.360204775271498,35.075838562873777
Santa Maria Rift,-121.367776157873493,35.084156382995218
Santa Maria Rift,-121.374475487819495,35.093905313827918
Santa Maria Rift,-121.380009844005599,35.104133144840361
Santa Maria Rift,-121.383797983003205,35.112935947499430
Santa Maria Rift,-121.388171347686907,35.126501793898449
Santa Maria Rift,-121.394002706513206,35.146256550826912
Santa Maria Rift,-121.398085005750900,35.161728262223171
Santa Maria Rift,-121.403623525115506,35.177196924564392
Santa Maria Rift,-121.407121663196605,35.187906885602708
Santa Maria Rift,-121.410036929361198,35.197664652411852
Santa Maria Rift,-121.414702377367405,35.213849347202277
Santa Maria Rift,-121.418785675188403,35.230989087206417
Santa Maria Rift,-121.423451053231503,35.248126806980473
Santa Maria Rift,-121.427824523982807,35.262168660499967
Santa Maria Rift,-121.431031846123304,35.273355370949673
Santa Maria Rift,-121.433656031488496,35.281685211113277
Santa Maria Rift,-121.437444280945797,35.290488106693893
Santa Maria Rift,-121.440357494089596,35.296674007982887
Santa Maria Rift,-121.444435685710502,35.303094878538822
Santa Maria Rift,-121.450843032802695,35.310938707168233
Santa Maria Rift,-121.462782854172005,35.324722311316911
Santa Maria Rift,-121.473266470163395,35.336605070331267
Santa Maria Rift,-121.481420863013298,35.347064982345202
Santa Maria Rift,-121.489576372513298,35.358000713329893
Santa Maria Rift,-121.498022882996295,35.370841376970517
Santa Maria Rift,-121.504140315563504,35.380829252636772
Santa Maria Rift,-121.508801619156799,35.389154041971651
Santa Maria Rift,-121.516728155523495,35.404330809546231
Santa Maria Rift,-121.523528565848096,35.417443569166963
Santa Maria Rift,-121.532113192981797,35.435565259538762
Santa Maria Rift,-121.538626652531306,35.449394962552013
Santa Maria Rift,-121.541894815972995,35.457981859984777
Santa Maria Rift,-121.546368214849196,35.471820512882452
Santa Maria Rift,-121.549657575926702,35.483275373927007
Santa Maria Rift,-121.550542566960203,35.484705310827493
Santa Maria Rift,-121.555762109734800,35.500464057609697
Santa Maria Rift,-121.564713873059105,35.519985645617147
Santa Maria Rift,-121.571891487444205,35.537607370395847
Santa Maria Rift,-121.575799888246394,35.549519036134221
Santa Maria Rift,-121.577934056311506,35.559529805013540
Santa Maria Rift,-121.581298613123806,35.576455594003477
Santa Maria Rift,-121.584658018952894,35.592903270566282
Santa Maria Rift,-121.587394274955003,35.604819921794643
Santa Maria Rift,-121.592619115112797,35.618713900100559
Santa Maria Rift,-121.587865613886194,35.625579051205733
Santa Maria Rift,-121.582915982189206,35.633966715670823
Santa Maria Rift,-121.577057985802597,35.642894422492127
Santa Maria Rift,-121.570787132469704,35.650819999093180
Santa Maria Rift,-121.563657403195293,35.659246036741948
Santa Maria Rift,-121.556941435472993,35.667014185427178
Santa Maria Rift,-121.551014977750498,35.674932104561051
Santa Maria Rift,-121.546685858333902,35.684203758856370
Santa Maria Rift,-121.542783572008702,35.693588399737727
Santa Maria Rift,-121.539157794511894,35.703177513902610
Santa Maria Rift,-121.535007737824102,35.712167462594600
Santa Maria Rift,-121.533013084025299,35.722363345937360
Santa Maria Rift,-121.532045560600807,35.731332730806848
Santa Maria Rift,-121.530604251027199,35.741172724618920
Santa Maria Rift,-121.529111597917904,35.750613820684052
Santa Maria Rift,-121.527289933628794,35.760423388197701
Santa Maria Rift,-121.524860495484504,35.779098044024572
Santa Maria Rift,-121.522834489089803,35.791400288584249
Santa Maria Rift,-121.520781858843307,35.807589517121038
Santa Maria Rift,-121.519551543792005,35.816039137378560
Santa Maria Rift,-121.519399174894104,35.826562457626899
Santa Maria Rift,-121.520133073297998,35.836269110272831
Santa Maria Rift,-121.521623459270302,35.845934728436298
Santa Maria Rift,-121.523324115048595,35.855679166047203
Santa Maria Rift,-121.525808983265406,35.865211486954351
Santa Maria Rift,-121.531468627948001,35.873189656174233
Santa Maria Rift,-121.532914504031396,35.875227848447828
Santa Maria Rift,-121.579791439209302,36.003201029329588
Santa Maria Rift,-121.607371571986306,36.058361294883483
Santa Maria Rift,-121.608570708193994,36.083543155245039
Santa Maria Rift,-121.605340460540802,36.096464145857688
Santa Maria Rift,-121.549732660508695,36.044052912297794
Santa Maria Rift,-121.549038442540294,36.043074301202047
Santa Maria Rift,-121.548106909777204,36.042190951168067
Santa Maria Rift,-121.544435250815994,36.036585367319098
Santa Maria Rift,-121.539241682736503,36.031307608150271
Santa Maria Rift,-121.531430754618896,36.025511439281679
Santa Maria Rift,-121.527167293763398,36.022034195283119
Santa Maria Rift,-121.520421819896100,36.017296235317851
Santa Maria Rift,-121.513316900159396,36.012914502274647
Santa Maria Rift,-121.511653313509299,36.011718896159017
Santa Maria Rift,-121.504163566145607,36.004975624192973
Santa Maria Rift,-121.502393680801305,36.003923978648523
Santa Maria Rift,-121.498289190538401,36.002450336035899
Santa Maria Rift,-121.496365203867597,36.001540597492337
Santa Maria Rift,-121.492692166602893,35.999470477254619
Santa Maria Rift,-121.489218413327194,35.997193869864716
Santa Maria Rift,-121.483096329696394,35.991702985314603
Santa Maria Rift,-121.481321949925302,35.990696445655288
Santa Maria Rift,-121.479401203897098,35.991058915124682
Santa Maria Rift,-121.475354581997607,35.993008462487502
Santa Maria Rift,-121.473191231703495,35.993256246358307
Santa Maria Rift,-121.470991274551906,35.992766774984233
Santa Maria Rift,-121.466842509955001,35.991463603506652
Santa Maria Rift,-121.454896948172603,35.987391410399482
Santa Maria Rift,-121.447812006141106,35.986002209501891
Santa Maria Rift,-121.434447249546096,35.982733768113498
Santa Maria Rift,-121.419959735446895,35.979032184083032
Santa Maria Rift,-121.417073988471103,35.975858043581582
Santa Maria Rift,-121.411775985022302,35.972139011591722
Santa Maria Rift,-121.401347977114696,35.966083237314571
Santa Maria Rift,-121.393663418732700,35.961762818372840
Santa Maria Rift,-121.382775913683204,35.954964165622208
Santa Maria Rift,-121.378529867820305,35.950657807908392
Santa Maria Rift,-121.372657896674397,35.947645886505633
Santa Maria Rift,-121.370661878812300,35.946930574192649
Santa Maria Rift,-121.368539575470294,35.946547415960161
Santa Maria Rift,-121.366309882722405,35.946446312305127
Santa Maria Rift,-121.359568815006199,35.946559448702203
Santa Maria Rift,-121.352899285614996,35.946865201698920
Santa Maria Rift,-121.341148663286205,35.940324253396383
Santa Maria Rift,-121.334941350786494,35.936235948807372
Santa Maria Rift,-121.327483741409296,35.931158504861770
Santa Maria Rift,-121.320656381252803,35.926525100143607
Santa Maria Rift,-121.313040696252401,35.920946286315328
Santa Maria Rift,-121.307744354398295,35.916650270964404
Santa Maria Rift,-121.303734098107697,35.913256619061457
Santa Maria Rift,-121.296146228248205,35.906920634405473
Santa Maria Rift,-121.289387865524006,35.899537692574732
Santa Maria Rift,-121.285937206040103,35.894530201557053
Santa Maria Rift,-121.285214931810401,35.889054682515678
Santa Maria Rift,-121.284662795531005,35.887319352011623
Santa Maria Rift,-121.283834050841406,35.885632697152431
Santa Maria Rift,-121.282790304018505,35.884016580593503
Santa Maria Rift,-121.281596534937705,35.882497343292712
Santa Maria Rift,-121.278863934113602,35.879635058584981
Santa Maria Rift,-121.275814723595204,35.877002863747229
Santa Maria Rift,-121.274116286620796,35.875829136451642
Santa Maria Rift,-121.270475390994804,35.873751522676628
Santa Maria Rift,-121.266633110914995,35.871915986807338
Santa Maria Rift,-121.264634645561898,35.871143796126319
Santa Maria Rift,-121.259876931705094,35.870069555166218
Santa Maria Rift,-121.256611345581206,35.866366800831827
Santa Maria Rift,-121.247398390075602,35.857702696811003
Santa Maria Rift,-121.238923403631603,35.850643621131503
Santa Maria Rift,-121.229339078450195,35.844866573379193
Santa Maria Rift,-121.220885893192104,35.839785455656141
Santa Maria Rift,-121.213653358167804,35.836485229048023
Santa Maria Rift,-121.206592431715194,35.833145943252852
Santa Maria Rift,-121.198576782199893,35.830258736166527
Santa Maria Rift,-121.190864584936406,35.825956327708717
Santa Maria Rift,-121.186271973295504,35.821965019743267
Santa Maria Rift,-121.180105648797394,35.816836118831873
Santa Maria Rift,-121.173698887227999,35.814363158479267
Santa Maria Rift,-121.169092539893299,35.812559142569512
Santa Maria Rift,-121.163021598686697,35.810199255284182
Santa Maria Rift,-121.158747121732702,35.808278165381672
Santa Maria Rift,-121.155456271762901,35.805890682711741
Santa Maria Rift,-121.152160317346400,35.803150390819290
Santa Maria Rift,-121.148826287954194,35.797878261362257
Santa Maria Rift,-121.142781086537397,35.791012766500771
Santa Maria Rift,-121.136049367504498,35.785423550113393
Santa Maria Rift,-121.129618928979298,35.780988308222369
Santa Maria Rift,-121.127219487021804,35.779594956283049
Santa Maria Rift,-121.124191796229596,35.777402400012811
Santa Maria Rift,-121.120481664105796,35.775129912055149
Santa Maria Rift,-121.117773199493797,35.773653067365387
Santa Maria Rift,-121.115076777319402,35.772985315494623
Santa Maria Rift,-121.111370917547404,35.766914397210101
Santa Maria Rift,-121.107014357621594,35.761111245345887
Santa Maria Rift,-121.105057385325907,35.758944588044237
Santa Maria Rift,-121.103799325246200,35.758069370356523
Santa Maria Rift,-121.098301509692902,35.754965586040797
Santa Maria Rift,-121.096693461310494,35.754337380005722
Santa Maria Rift,-121.094737230470002,35.753820622688337
Santa Maria Rift,-121.097789021976496,35.751335023597491
Santa Maria Rift,-121.099376511163598,35.750480527481628
Santa Maria Rift,-121.100883158699006,35.749974834518412
Santa Maria Rift,-121.102086555191093,35.750466319338052
Santa Maria Rift,-121.103125947228904,35.751465526686239
Santa Maria Rift,-121.105124061573306,35.753907635024582
Santa Maria Rift,-121.108833439274207,35.757171162550087
Santa Maria Rift,-121.110030442497902,35.757893110018301
Santa Maria Rift,-121.111042828969204,35.757707954828099
Santa Maria Rift,-121.111605392829503,35.756084597979878
Santa Maria Rift,-121.111282866275204,35.754776400768918
Santa Maria Rift,-121.110634686742898,35.753543377701980
Santa Maria Rift,-121.108158427168405,35.749912183141987
Santa Maria Rift,-121.102254771650706,35.742698436180923
Santa Maria Rift,-121.105028294655099,35.741056473615558
Santa Maria Rift,-121.100025631744302,35.737473735667628
Santa Maria Rift,-121.095345463115294,35.733580487388842
Santa Maria Rift,-121.094063836144599,35.732131156085138
Santa Maria Rift,-121.092726190066998,35.728661714588711
Santa Maria Rift,-121.091300212817799,35.727236128414283
Santa Maria Rift,-121.089517651458095,35.726156991852577
Santa Maria Rift,-121.085468326609998,35.724689629835453
Santa Maria Rift,-121.081615237492898,35.722818125005787
Santa Maria Rift,-121.079512928903497,35.722392274298237
Santa Maria Rift,-121.077233987904705,35.722392743975512
Santa Maria Rift,-121.074961923886505,35.722696004031611
Santa Maria Rift,-121.071367846101396,35.724289359204157
Santa Maria Rift,-121.065502956252402,35.721470444742700
Santa Maria Rift,-121.065109958953201,35.719687803188613
Santa Maria Rift,-121.065686517252004,35.717974256152822
Santa Maria Rift,-121.070824107407503,35.714529036238581
Santa Maria Rift,-121.073786497303701,35.711842852476153
Santa Maria Rift,-121.075003265658395,35.710332442585283
Santa Maria Rift,-121.075594430845300,35.708596570365508
Santa Maria Rift,-121.075257373319502,35.706804861558432
Santa Maria Rift,-121.074403752043906,35.705134790704051
Santa Maria Rift,-121.073199084080798,35.703616641578861
Santa Maria Rift,-121.071566847002700,35.702395620115659
Santa Maria Rift,-121.067860245272001,35.700408890843534
Santa Maria Rift,-121.066181107866399,35.699228771011327
Santa Maria Rift,-121.061808784926200,35.695140597808518
Santa Maria Rift,-121.058542377023500,35.692693391763747
Santa Maria Rift,-121.053054343955694,35.689634827012767
Santa Maria Rift,-121.039969301490402,35.682832335073051
Santa Maria Rift,-121.034220078232295,35.680109461218727
Santa Maria Rift,-121.024049265174597,35.676502151515329
Santa Maria Rift,-121.021977943752404,35.675866815495162
Santa Maria Rift,-121.019845392470700,35.675584602206413
Santa Maria Rift,-121.017425367933399,35.675426650601793
Santa Maria Rift,-121.011597554714697,35.672803081025471
Santa Maria Rift,-121.007636392915202,35.671196170156833
Santa Maria Rift,-121.003479882521106,35.669943359172130
Santa Maria Rift,-121.001021150153704,35.669348141313229
Santa Maria Rift,-120.999223023063905,35.668912805851583
Santa Maria Rift,-120.994894180325403,35.668072657455667
Santa Maria Rift,-120.992863794902505,35.667405076344807
Santa Maria Rift,-120.989228927192400,35.665306850963731
Santa Maria Rift,-120.987307994382704,35.664421288152802
Santa Maria Rift,-120.983105661415806,35.663240739646483
Santa Maria Rift,-120.981115952021796,35.662450595287453
Santa Maria Rift,-120.979182271233796,35.661533368017317
Santa Maria Rift,-120.977395921057493,35.660461233132096
Santa Maria Rift,-120.975845584399394,35.659197346389647
Santa Maria Rift,-120.968829306069907,35.652130291170373
Santa Maria Rift,-120.967267550025696,35.650861813660867
Santa Maria Rift,-120.965515169375706,35.649798255177437
Santa Maria Rift,-120.959479164482005,35.647468053706213
Santa Maria Rift,-120.949265678674607,35.643969513666242
Santa Maria Rift,-120.943457395631697,35.641329445705438
Santa Maria Rift,-120.938796354652496,35.638947705906652
Santa Maria Rift,-120.932007592251793,35.638427011528819
Santa Maria Rift,-120.923913543792594,35.637761787480571
Santa Maria Rift,-120.916005796281297,35.635502408715553
Santa Maria Rift,-120.907724209976195,35.631838223121633
Santa Maria Rift,-120.900628110880405,35.628880008533599
Santa Maria Rift,-120.892792773208001,35.625569213626640
Santa Maria Rift,-120.886717506973099,35.621643795098592
Santa Maria Rift,-120.883889935160894,35.618654587542729
Santa Maria Rift,-120.880911805616194,35.615308859414462
Santa Maria Rift,-120.878970133265000,35.612557623641742
Santa Maria Rift,-120.884699620933503,35.611675953117953
Santa Maria Rift,-120.891602017404495,35.610423981278849
Santa Maria Rift,-120.908910589282797,35.608505934959361
Santa Maria Rift,-120.926572863326300,35.606327264048900
Santa Maria Rift,-120.921340952364204,35.599559714992573
Santa Maria Rift,-120.915149755719895,35.592056330963977
Santa Maria Rift,-120.905646673569393,35.582050326991023
Santa Maria Rift,-120.902686385035494,35.579360326049127
Santa Maria Rift,-120.897955509823902,35.575546576651469
Santa Maria Rift,-120.891414651915994,35.570663408013509
Santa Maria Rift,-120.884465438320902,35.566135584532923
Santa Maria Rift,-120.882593582165896,35.565202480587168
Santa Maria Rift,-120.878321475483801,35.563729018622631
Santa Maria Rift,-120.874453965494595,35.563153386926800
Santa Maria Rift,-120.872788564968303,35.562155436335857
Santa Maria Rift,-120.863691657332595,35.556727122494692
Santa Maria Rift,-120.859094542993901,35.552910964462193
Santa Maria Rift,-120.852412770280196,35.546460670250248
Santa Maria Rift,-120.848100954186506,35.541673351153669
Santa Maria Rift,-120.839220094955294,35.534557864809827
Santa Maria Rift,-120.832055956840406,35.534940870344023
Santa Maria Rift,-120.824679155810699,35.531726016102922
Santa Maria Rift,-120.818416272643702,35.528879232148533
Santa Maria Rift,-120.811325604664503,35.525557767293613
Santa Maria Rift,-120.806150426513497,35.522581073421009
Santa Maria Rift,-120.799854499709198,35.519253830812133
Santa Maria Rift,-120.794383609587499,35.516038662298492
Santa Maria Rift,-120.791426107961200,35.514255859547532
Santa Maria Rift,-120.788109423142998,35.512624746528722
Santa Maria Rift,-120.779811869660193,35.510043174892438
Santa Maria Rift,-120.773519374192006,35.508313190264758
Santa Maria Rift,-120.764910326105493,35.506642976665567
Santa Maria Rift,-120.754278985638905,35.504142834895333
Santa Maria Rift,-120.744161553403700,35.500461478599867
Santa Maria Rift,-120.743008597773297,35.499976830386942
Santa Maria Rift,-120.740234107694903,35.498810487935870
Santa Maria Rift,-120.736497705079302,35.496845771792842
Santa Maria Rift,-120.734737372394605,35.495751773519054
Santa Maria Rift,-120.731566330036998,35.493240065392570
Santa Maria Rift,-120.721382368701697,35.483684337065910
Santa Maria Rift,-120.714380418951094,35.476666976645497
Santa Maria Rift,-120.711987932178900,35.473633699731828
Santa Maria Rift,-120.705343133350397,35.464226707461677
Santa Maria Rift,-120.704618676734995,35.462505522858251
Santa Maria Rift,-120.704413383643100,35.460713249409238
Santa Maria Rift,-120.704261702005695,35.455079778227343
Santa Maria Rift,-120.703662219586406,35.453144806960843
Santa Maria Rift,-120.701657111334796,35.451222838038547
Santa Maria Rift,-120.699031374825196,35.449404218808333
Santa Maria Rift,-120.695779179567197,35.446977812670397
Santa Maria Rift,-120.691524526006901,35.443542666272940
Santa Maria Rift,-120.688141925549104,35.440301456025750
Santa Maria Rift,-120.681878777164002,35.434327570102440
Santa Maria Rift,-120.678805443355003,35.431437518553807
Santa Maria Rift,-120.673260307483204,35.428983301002447
Santa Maria Rift,-120.670644088058793,35.428183293484217
Santa Maria Rift,-120.663042732107400,35.425577677170693
Santa Maria Rift,-120.657193900708506,35.423776942554802
